Fecha,Precio_Apertura,Precio_Máximo,Precio_Mínimo,Precio_Cierre,Volumen
18/4/18,7944430176,8197799805,7886009766,8163419922,6529909760
19/4/18,8159270020,8298690430,8138779785,8294309570,7063209984
20/4/18,8286879883,8880230469,8244540039,8845830078,8438110208
21/4/18,8848790039,8997570313,8652150391,8895580078,7548550144
22/4/18,8925059570,9001639648,8779610352,8802459961,6629899776
23/4/18,8794389648,8958549805,8788809570,8930879883,6925190144
24/4/18,8934339844,9732610352,8927830078,9697500000,10678800384
25/4/18,9701030273,9745320313,8799839844,8845740234,11083100160
26/4/18,8867320313,9281509766,8727089844,9281509766,8970559488
27/4/18,9290629883,9375469727,8987049805,8987049805,7566289920
28/4/18,8939269531,9412089844,8931990234,9348480469,7805479936
29/4/18,9346410156,9531490234,9193709961,9419080078,8853000192
30/4/18,9426110352,9477139648,9166809570,9240549805,8673920000
1/5/18,9251469727,9255879883,8891049805,9119009766,7713019904
2/5/18,9104599609,9256519531,9015139648,9235919922,7558159872
3/5/18,9233969727,9798330078,9188150391,9743860352,10207299584
4/5/18,9695500000,9779200195,9585959961,9700759766,8217829888
5/5/18,9700280273,9964500000,9695120117,9858150391,7651939840
6/5/18,9845309570,9940139648,9465250000,9654799805,7222280192
7/5/18,9645669922,9665849609,9231530273,9373009766,7394019840
8/5/18,9380870117,9462750000,9127769531,9234820313,7415869952
9/5/18,9223730469,9374759766,9031620117,9325179688,7226890240
10/5/18,9325959961,9396040039,9040519531,9043940430,6906699776
11/5/18,9052959961,9052959961,8394459961,8441490234,8488520192
12/5/18,8441440430,8664860352,8223500000,8504889648,6821380096
13/5/18,8515490234,8773549805,8395120117,8723940430,5866379776
14/5/18,8713099609,8881120117,8367969727,8716790039,7364149760
15/5/18,8705190430,8836190430,8456450195,8510379883,6705710080
16/5/18,8504410156,8508429688,8175490234,8368830078,6760220160
17/5/18,8370049805,8445540039,8054120117,8094319824,5862530048
18/5/18,8091830078,8274120117,7974819824,8250969727,5764190208
19/5/18,8255730469,8372059570,8183350098,8247179688,4712399872
20/5/18,8246990234,8562410156,8205240234,8513250000,5191059968
21/5/18,8522330078,8557519531,8365120117,8418990234,5154990080
22/5/18,8419870117,8423250000,8004580078,8041779785,5137010176
23/5/18,8037080078,8054660156,7507879883,7557819824,6491120128
24/5/18,7561120117,7738600098,7331140137,7587339844,6049220096
25/5/18,7592299805,7659140137,7392649902,7480140137,4867829760
26/5/18,7486479980,7595160156,7349120117,7355879883,4051539968
27/5/18,7362080078,7381740234,7270959961,7368220215,4056519936
28/5/18,7371310059,7419049805,7100890137,7135990234,5040600064
29/5/18,7129459961,7526419922,7090680176,7472589844,5662660096
30/5/18,7469729980,7573770020,7313600098,7406520020,4922540032
31/5/18,7406149902,7608899902,7361129883,7494169922,5127130112
1/6/18,7500700195,7604729980,7407339844,7541450195,4921460224
2/6/18,7536720215,7695830078,7497259766,7643450195,4939299840
3/6/18,7632089844,7754890137,7613040039,7720250000,4851760128
4/6/18,7722529785,7753819824,7474040039,7514470215,4993169920
5/6/18,7500899902,7643229980,7397000000,7633759766,4961739776
6/6/18,7625970215,7680430176,7502009766,7653979980,4692259840
7/6/18,7650819824,7741270020,7650819824,7678240234,4485799936
8/6/18,7685140137,7698189941,7558399902,7624919922,4227579904
9/6/18,7632520020,7683580078,7531979980,7531979980,3845220096
10/6/18,7499549805,7499549805,6709069824,6786020020,5804839936
11/6/18,6799290039,6910180176,6706629883,6906919922,4745269760
12/6/18,6905819824,6907959961,6542080078,6582359863,4654380032
13/6/18,6596879883,6631660156,6285629883,6349899902,5052349952
14/6/18,6342750000,6707140137,6334459961,6675350098,5138710016
15/6/18,6674080078,6681080078,6433870117,6456580078,3955389952
16/6/18,6455450195,6592490234,6402290039,6550160156,3194170112
17/6/18,6545529785,6589109863,6499270020,6499270020,3104019968
18/6/18,6510069824,6781140137,6446680176,6734819824,4039200000
19/6/18,6742390137,6822500000,6709919922,6769939941,4057029888
20/6/18,6770759766,6821560059,6611879883,6776549805,3888640000
21/6/18,6780089844,6810939941,6715169922,6729740234,3529129984
22/6/18,6737879883,6747080078,6006600098,6083689941,5079810048
23/6/18,6090100098,6224819824,6071810059,6162479980,3431360000
24/6/18,6164279785,6223779785,5826410156,6173229980,4566909952
25/6/18,6171970215,6327370117,6119680176,6249180176,5500810240
26/6/18,6253549805,6290160156,6093669922,6093669922,3279759872
27/6/18,6084399902,6180000000,6052850098,6157129883,3296219904
28/6/18,6153160156,6170410156,5873049805,5903439941,3467800064
29/6/18,5898129883,6261660156,5835750000,6218299805,3966230016
30/6/18,6214220215,6465509766,6214220215,6404000000,4543860224
1/7/18,6411680176,6432850098,6289290039,6385819824,4788259840
2/7/18,6380379883,6683859863,6305700195,6614180176,4396930048
3/7/18,6596660156,6671370117,6447750000,6529589844,4672309760
4/7/18,6550870117,6771919922,6450459961,6597549805,4176689920
5/7/18,6599709961,6749540039,6546649902,6639140137,4999240192
6/7/18,6638689941,6700939941,6533549805,6673500000,4313959936
7/7/18,6668709961,6863990234,6579240234,6856930176,3961080064
8/7/18,6857799805,6885910156,6747979980,6773879883,3386210048
9/7/18,6775080078,6838680176,6724339844,6741750000,3718129920
10/7/18,6739209961,6767740234,6320720215,6329950195,4052430080
11/7/18,6330770020,6444959961,6330470215,6394709961,3644859904
12/7/18,6396779785,6397100098,6136419922,6228810059,3770170112
13/7/18,6235029785,6310549805,6192240234,6238049805,3805400064
14/7/18,6247500000,6298189941,6212220215,6276120117,2923670016
15/7/18,6272700195,6403459961,6256509766,6359640137,3285459968
17/7/18,6739649902,7387240234,6684169922,7321040039,5961950208
18/7/18,7315319824,7534990234,7280470215,7370779785,6103410176
19/7/18,7378200195,7494459961,7295459961,7466859863,5111629824
20/7/18,7467399902,7594669922,7323259766,7354129883,4936869888
21/7/18,7352720215,7437640137,7262410156,7419290039,3726609920
22/7/18,7417799805,7537950195,7383819824,7418490234,3695460096
23/7/18,7414709961,7771500000,7409100098,7711109863,5132480000
24/7/18,7716509766,8424269531,7705500000,8424269531,7277689856
25/7/18,8379660156,8416870117,8086359863,8181390137,5845400064
26/7/18,8176850098,8290330078,7878709961,7951580078,4899089920
27/7/18,7950399902,8262660156,7839759766,8165009766,5195879936
28/7/18,8169060059,8222849609,8110770020,8192150391,3988750080
29/7/18,8205820313,8272259766,8141180176,8218459961,4107190016
30/7/18,8221580078,8235500000,7917500000,8180479980,5551400000
31/7/18,8181200195,8181529785,7696930176,7780439941,5287530000
1/8/18,7769040039,7769040039,7504950195,7624910156,4797620000
2/8/18,7634189941,7712770020,7523439941,7567149902,4214110000
3/8/18,7562140137,7562140137,7328649902,7434390137,4627150000
4/8/18,7438669922,7497490234,6984069824,7032850098,4268390000
5/8/18,7031080078,7102770020,6940700195,7068479980,3679110000
6/8/18,7062939941,7166549805,6890540039,6951799805,3925900000
7/8/18,6958319824,7146560059,6748240234,6753120117,4682800000
8/8/18,6746850098,6746850098,6226220215,6305799805,5064430000
9/8/18,6305560059,6625729980,6249069824,6568229980,4267040000
10/8/18,6571419922,6591259766,6124520020,6184709961,4528680000
11/8/18,6185790039,6455740234,6109029785,6295729980,4047850000
12/8/18,6283649902,6409850098,6237500000,6322689941,5665250000
13/8/18,6341359863,6537049805,6225720215,6297569824,4083980000
14/8/18,6287660156,6287939941,5971049805,6199709961,5301700000
15/8/18,6221419922,6588490234,6221419922,6308520020,4895450000
16/8/18,6294229980,6473500000,6276410156,6334729980,4328420000
17/8/18,6340910156,6582500000,6324970215,6580629883,4992990000
18/8/18,6583430176,6617350098,6353729980,6423759766,3984520000
19/8/18,6422569824,6537979980,6361549805,6506069824,3311170000
20/8/18,6500509766,6536919922,6297930176,6308529785,3665100000
21/8/18,6301069824,6500870117,6298240234,6488759766,3377180000
22/8/18,6486250000,6816790039,6310109863,6376709961,4668110000
23/8/18,6371339844,6546540039,6371339844,6534879883,3426180000
24/8/18,6551520020,6719959961,6498640137,6719959961,4097820000
25/8/18,6719950195,6789629883,6700959961,6763189941,3312600000
26/8/18,6754640137,6774750000,6620750000,6707259766,3295500000
27/8/18,6710799805,6884640137,6689709961,6884640137,4019000000
28/8/18,6891080078,7109560059,6882339844,7096279785,4659940000
29/8/18,7091709961,7113299805,6970819824,7047160156,4145880000
30/8/18,7043759766,7072689941,6834689941,6978229980,4463250000
31/8/18,6973970215,7057169922,6920160156,7037580078,4495650000
1/9/18,7044810059,7242290039,7038049805,7193250000,4116050000
2/9/18,7189580078,7306310059,7132160156,7272720215,4329540000
3/9/18,7279029785,7317939941,7208149902,7260060059,4087760000
4/9/18,7263000000,7388259766,7255439941,7361660156,4273640000
5/9/18,7361459961,7388430176,6792830078,6792830078,5800460000
6/9/18,6755140137,6755140137,6404720215,6529169922,5523470000
7/9/18,6528919922,6555290039,6396870117,6467069824,4264680000
8/9/18,6460169922,6534250000,6197520020,6225979980,3835060000
9/9/18,6223379883,6446259766,6201220215,6300859863,3671890000
10/9/18,6301569824,6374979980,6292759766,6329700195,3714100000
11/9/18,6331879883,6398919922,6260209961,6321200195,3849910000
12/9/18,6317009766,6363870117,6265089844,6351799805,4064230000
13/9/18,6354240234,6535410156,6354240234,6517310059,4210910000
14/9/18,6515410156,6596100098,6456169922,6512709961,4076220000
15/9/18,6509399902,6561720215,6493549805,6543200195,3216300000
16/9/18,6536680176,6544330078,6460100098,6517180176,3273730000
17/9/18,6514060059,6540209961,6257520020,6281200195,3910780000
18/9/18,6280910156,6384180176,6265709961,6371299805,4180090000
19/9/18,6371850098,6448459961,6208339844,6398540039,4431340000
20/9/18,6398850098,6529259766,6395950195,6519669922,4348110000
21/9/18,6513870117,6794330078,6496359863,6734950195,6531940000
22/9/18,6735049805,6814560059,6616799805,6721979980,4509660000
23/9/18,6715319824,6766149902,6679419922,6710629883,4197500000
24/9/18,6704770020,6713560059,6580899902,6595410156,4177310000
25/9/18,6603640137,6603640137,6381859863,6446470215,4726180000
26/9/18,6452790039,6585910156,6397890137,6495000000,4437300000
27/9/18,6495290039,6712100098,6464950195,6676750000,4606810000
28/9/18,6678750000,6785029785,6598319824,6644129883,5014430000
29/9/18,6643100098,6643100098,6511649902,6601959961,4363690000
30/9/18,6604709961,6643779785,6566540039,6625560059,4002280000
1/10/18,6619850098,6653299805,6549080078,6589620117,4000970000
2/10/18,6593240234,6611839844,6537899902,6556100098,3979260000
3/10/18,6553859863,6571459961,6454029785,6502589844,3887310000
4/10/18,6497910156,6603310059,6497910156,6576689941,3838410000
5/10/18,6574149902,6623620117,6557410156,6622479980,3671500000
6/10/18,6622450195,6628540039,6577799805,6588310059,3259740000
7/10/18,6590680176,6641490234,6557040039,6602950195,3306630000
8/10/18,6600189941,6675060059,6576040039,6652229980,3979460000
9/10/18,6653080078,6661410156,6606939941,6642640137,3580810000
10/10/18,6640290039,6640290039,6538959961,6585529785,3787650000
11/10/18,6586740234,6586740234,6243740234,6256240234,5181640000
12/10/18,6239250000,6328500000,6236470215,6274580078,3783500000
13/10/18,6278080078,6308509766,6259810059,6285990234,3064030000
14/10/18,6288490234,6363209961,6280149902,6290930176,3085320000
15/10/18,6292640137,6965060059,6258680176,6596540039,7370770000
16/10/18,6601410156,6673589844,6571370117,6596109863,4074800000
17/10/18,6590520020,6601209961,6517450195,6544430176,4088420000
18/10/18,6542330078,6567540039,6450040039,6476709961,3924080000
19/10/18,6478069824,6493680176,6445310059,6465410156,3578870000
20/10/18,6460919922,6497720215,6449000000,6489189941,3379130000
21/10/18,6490089844,6556379883,6476000000,6482350098,3253610000
22/10/18,6486049805,6543799805,6462979980,6487160156,3672860000
23/10/18,6472359863,6506009766,6451270020,6475740234,3716150000
24/10/18,6478890137,6521990234,6468859863,6495839844,3424670000
25/10/18,6484649902,6504649902,6447029785,6476290039,3230550000
26/10/18,6468439941,6498290039,6449609863,6474750000,3306050000
27/10/18,6480839844,6507410156,6453529785,6480379883,3393250000
28/10/18,6482660156,6502279785,6447910156,6486390137,3445190000
29/10/18,6492350098,6503600098,6306990234,6332629883,4199910000
30/10/18,6337040039,6364990234,6310140137,6334270020,3781100000
31/10/18,6336990234,6349160156,6316879883,6317609863,4191240000
1/11/18,6318140137,6547140137,6311830078,6377779785,3789400000
2/11/18,6378919922,6396859863,6327379883,6388439941,4234870000
3/11/18,6387240234,6400069824,6342370117,6361259766,3658640000
4/11/18,6365470215,6388629883,6294569824,6376129883,4390020000
5/11/18,6363620117,6480589844,6363620117,6419660156,4174800000
6/11/18,6433379883,6463549805,6408160156,6461009766,4700040000
7/11/18,6468500000,6552160156,6468310059,6530140137,4941260000
8/11/18,6522270020,6536919922,6438529785,6453720215,4665260000
9/11/18,6442600098,6456459961,6373370117,6385620117,4346820000
10/11/18,6386129883,6437279785,6385310059,6409220215,3705320000
11/11/18,6413629883,6423250000,6350169922,6411270020,3939060000
12/11/18,6411759766,6434209961,6360470215,6371270020,4295770000
13/11/18,6373189941,6395270020,6342669922,6359490234,4503800000
14/11/18,6351240234,6371549805,5544089844,5738350098,7398940000
15/11/18,5736149902,5774819824,5358379883,5648029785,7032140000
16/11/18,5645319824,5657020020,5498939941,5575549805,5279320000
17/11/18,5578580078,5578580078,5519560059,5554330078,4303150000
18/11/18,5559740234,5653609863,5559740234,5623540039,4159680000
19/11/18,5620779785,5620779785,4842910156,4871490234,7039560000
20/11/18,4863930176,4951609863,4272109863,4451870117,8428290000
21/11/18,4465540039,4675729980,4343979980,4602169922,6120120000
22/11/18,4611569824,4629640137,4365640137,4365939941,4569370000
23/11/18,4360700195,4396419922,4195680176,4347109863,4871490000
24/11/18,4347689941,4413089844,3795159912,3880760010,4679500000
25/11/18,3880780029,4120870117,3585060059,4009969971,6825640000
26/11/18,4015070068,4107140137,3643919922,3779129883,6476900000
27/11/18,3765949951,3862959961,3661010010,3820719971,5998720000
28/11/18,3822469971,4385899902,3822469971,4257419922,7280280000
29/11/18,4269004395,4413020508,4145765137,4278846680,6503347767
30/11/18,4289088867,4322976563,3942822021,4017268555,6048016717
1/12/18,4024464355,4309377441,3969710693,4214671875,5375314093
2/12/18,4200733398,4301519531,4110978516,4139877930,5262697895
3/12/18,4147323730,4155979492,3840446289,3894130859,5089570994
4/12/18,3886294922,4075627686,3832750000,3956893799,5028069239
5/12/18,3958894775,3969535889,3753994873,3753994873,5302481574
6/12/18,3754074463,3874966064,3521101807,3521101807,5878333109
7/12/18,3512590332,3512590332,3280228760,3419937256,6835615448
8/12/18,3421910400,3506043457,3350650635,3476114746,5305024497
9/12/18,3473227539,3685305664,3469094238,3614234375,4947372847
10/12/18,3612046387,3647332520,3470144531,3502656006,5020968740
11/12/18,3497554688,3513185059,3392250000,3424588135,4696765188
12/12/18,3421458252,3534228516,3413481445,3486950195,4139364829
13/12/18,3487879395,3489739502,3298132080,3313677246,4343372456
14/12/18,3311751953,3329555908,3206542236,3242484863,4372763663
15/12/18,3243997559,3275377930,3191303467,3236761719,3551763561
16/12/18,3236274658,3305753174,3233819824,3252839111,3744248994
17/12/18,3253123047,3597917969,3253123047,3545864746,5409247918
18/12/18,3544761475,3701349365,3487169189,3696059082,5911325473
19/12/18,3706824951,3949322998,3687229980,3745950684,6810689119
20/12/18,3742195068,4191228516,3728974609,4134441406,8927129279
21/12/18,4133703613,4198429688,3850946289,3896543701,7206015706
22/12/18,3898083740,4014182617,3855739014,4014182617,5605823233
23/12/18,4020994629,4085723633,3976405762,3998980225,6151275490
24/12/18,4000331787,4271792480,4000331787,4078599121,7240968501
25/12/18,4081030518,4089561523,3760020508,3815490723,6158207293
26/12/18,3819666748,3893359619,3769863770,3857297607,5326547918
27/12/18,3854688477,3874416992,3645448486,3654833496,5130222366
28/12/18,3653131836,3956135986,3642632080,3923918701,5631554348
29/12/18,3932491699,3963758789,3820408691,3820408691,4991655917
30/12/18,3822384766,3901908936,3797219238,3865952637,4770578575
31/12/18,3866839111,3868742920,3725867432,3742700439,4661840806
1/1/19,3746713379,3850913818,3707231201,3843520020,4324200990
2/1/19,3849216309,3947981201,3817409424,3943409424,5244856836
3/1/19,3931048584,3935685059,3826222900,3836741211,4530215219
4/1/19,3832040039,3865934570,3783853760,3857717529,4847965467
5/1/19,3851973877,3904903076,3836900146,3845194580,5137609824
6/1/19,3836519043,4093297363,3826513184,4076632568,5597027440
7/1/19,4078584961,4092613525,4020894043,4025248291,5228625637
8/1/19,4028472168,4109020996,3996955322,4030847900,5306593305
9/1/19,4031552002,4068403564,4022662842,4035296387,5115905225
10/1/19,4034411377,4064066650,3659174561,3678924561,6874143796
11/1/19,3674015381,3713881836,3653069824,3687365479,5538712865
12/1/19,3686973145,3698978271,3653810791,3661301025,4778170883
13/1/19,3658868164,3674760010,3544927246,3552953125,4681302466
14/1/19,3557311035,3727836182,3552285156,3706052246,5651384490
15/1/19,3704216309,3720153320,3619949219,3630675293,5537192302
16/1/19,3631509766,3685777100,3624673340,3655006836,5394457145
17/1/19,3651871094,3680135986,3621960938,3678563965,5464420383
18/1/19,3677990479,3682520020,3637080811,3657839355,5002961727
19/1/19,3652377930,3758533447,3652377930,3728568359,5955691380
20/1/19,3725446045,3743387939,3583019531,3601013672,5582489560
21/1/19,3600372803,3608840820,3558537109,3576032471,5004347059
22/1/19,3575081299,3620746582,3539721436,3604577148,5313623556
23/1/19,3605557129,3623067871,3565313965,3585123047,5433755649
24/1/19,3584500244,3616087402,3569092773,3600865479,5262869046
25/1/19,3607390381,3612927734,3575597412,3599765869,5265847539
26/1/19,3599715332,3654933105,3593345947,3602460449,5098183235
27/1/19,3604687256,3612671387,3567245850,3583965820,5570752966
28/1/19,3584283203,3586750977,3439232910,3470450439,6908930483
29/1/19,3468870117,3476065430,3400819824,3448116943,5897159493
30/1/19,3443896973,3495174805,3429387939,3486181641,5955112627
31/1/19,3485409180,3504804932,3447915771,3457792725,5831198271
1/2/19,3460547119,3501954102,3431591553,3487945313,5422926707
2/2/19,3484625977,3523287354,3467574707,3521060791,5071623601
3/2/19,3516139648,3521388184,3447924316,3464013428,5043937584
4/2/19,3467211670,3476223877,3442586914,3459154053,5332718886
5/2/19,3454950928,3478148193,3451937012,3466357422,5227549545
6/2/19,3469091797,3469091797,3398565430,3413767822,5482196038
7/2/19,3414929443,3427945557,3394218506,3399471680,5004962683
8/2/19,3401376465,3695614014,3391023682,3666780273,7735623101
9/2/19,3671585938,3679941406,3646559326,3671203613,6158833645
10/2/19,3673201416,3695036133,3640979980,3690188232,6282256903
11/2/19,3695613037,3695613037,3642287842,3648430664,6277056434
12/2/19,3642751953,3668586914,3618556885,3653528564,6480384532
13/2/19,3653604004,3669746582,3617246338,3632070557,6438903823
14/2/19,3631170166,3646256592,3607697754,3616880859,6271044418
15/2/19,3617368408,3647795166,3608206543,3620810791,6091952231
16/2/19,3615270264,3652841309,3615270264,3629787598,5934744052
17/2/19,3633359375,3680537354,3619182129,3673836182,7039512503
18/2/19,3671369873,3936665039,3669982422,3915714355,9908216640
19/2/19,3911661621,4010879395,3908153076,3947094482,9933626655
20/2/19,3946685059,4000486328,3926246826,3999820557,8693373948
21/2/19,4000256836,4010009521,3940108154,3954118164,7775128102
22/2/19,3952406494,4006538330,3950816406,4005526611,7826525254
23/2/19,3998916260,4166286133,3968726807,4142526855,8922258316
24/2/19,4145458008,4210641602,3793708984,3810427490,10794227451
25/2/19,3807002441,3913707275,3807002441,3882696289,9318796067
26/2/19,3878697266,3891578857,3837986328,3854357910,7931218996
27/2/19,3857479736,3888802490,3787058838,3851047363,8301309684
28/2/19,3848261963,3906058350,3845821289,3854785400,8399767798
1/3/19,3853757080,3907795410,3851692383,3859583740,7661247975
2/3/19,3855318115,3874607422,3832127930,3864415039,7578786076
3/3/19,3862266113,3875483643,3836905762,3847175781,7253558152
4/3/19,3845091553,3867381836,3733749756,3761557129,9029175788
5/3/19,3759832520,3903916748,3745183105,3896375000,10174126415
6/3/19,3897081055,3919510498,3871460693,3903942627,9175291529
7/3/19,3903384766,3939373291,3894113037,3911484375,9584165519
8/3/19,3913225830,3950432129,3875228516,3901131592,10638638944
9/3/19,3894552490,3987237793,3892390381,3963313721,10796103518
10/3/19,3966174316,3966174316,3924381104,3951599854,9713267607
11/3/19,3953740234,3966384766,3889239014,3905227295,10125901903
12/3/19,3903758301,3926889160,3863559082,3909156250,9809887079
13/3/19,3913047363,3926597656,3891904297,3906717285,9469184841
14/3/19,3905576904,3946504395,3901296875,3924369141,10480789570
15/3/19,3926663330,3968542969,3914015381,3960911133,9394210605
16/3/19,3963900146,4077036377,3961657471,4048725830,9856166973
17/3/19,4047719482,4054122070,4006411133,4025229004,8221625400
18/3/19,4029968506,4071556641,4009117188,4032507324,9646954186
19/3/19,4032691895,4082216064,4023812500,4071190186,9344919956
20/3/19,4070793945,4089461914,4031110840,4087476318,10175916388
21/3/19,4083953857,4097359863,4005151367,4029326904,10831212662
22/3/19,4028514648,4053906738,4021542480,4023968262,9252935969
23/3/19,4022713379,4049882568,4015964600,4035826416,9578850549
24/3/19,4035163574,4040699707,4006192871,4022168213,9144851065
25/3/19,4024112793,4038840820,3934031250,3963070557,10359818883
26/3/19,3969228760,3985080811,3944753174,3985080811,10707678815
27/3/19,3984244873,4087066162,3977810547,4087066162,10897131934
28/3/19,4087584473,4094902100,4040266357,4069107178,9353915899
29/3/19,4068299805,4113500977,4034097168,4098374512,10918665557
30/3/19,4092136230,4296806641,4053909668,4106660156,9732688060
31/3/19,4105456055,4113023438,4094100830,4105404297,9045122443
1/4/19,4105362305,4164953125,4096901367,4158183105,10157794171
2/4/19,4156919434,4905954590,4155316895,4879877930,21315047816
3/4/19,4879958008,5307003418,4876621094,4973021973,22899891582
4/4/19,4971307617,5063159668,4836793945,4922798828,18251810240
5/4/19,4922806152,5053509766,4919491699,5036681152,16837325387
6/4/19,5036792969,5205821777,4992222168,5059817383,16929795194
7/4/19,5062793945,5235186523,5050412109,5198896973,16655416140
8/4/19,5199835449,5318836426,5148211914,5289770996,17154113634
9/4/19,5289917969,5289917969,5167418945,5204958496,14722104361
10/4/19,5204105469,5421651367,5193382324,5324551758,15504590933
11/4/19,5325081543,5354225586,5017296387,5064487793,16555616019
12/4/19,5061200684,5103274414,4955852539,5089539063,13675206312
13/4/19,5088850098,5127122070,5061589355,5096586426,10823289598
14/4/19,5095758789,5184016113,5053568359,5167722168,10391952498
15/4/19,5167321777,5196606934,5024069336,5067108398,12290155061
16/4/19,5066577637,5238945313,5055194824,5235559570,11618660197
17/4/19,5236135254,5274275391,5219205566,5251937988,12438480677
18/4/19,5251480469,5319986328,5250506836,5298385742,13256489918
19/4/19,5298154297,5336680176,5233334961,5303812500,13780238655
20/4/19,5304160645,5358490723,5295877930,5337886230,13169647522
21/4/19,5335878906,5359924805,5257339355,5314531250,13731844223
22/4/19,5312494629,5422687500,5280276855,5399365234,14601631648
23/4/19,5399365723,5633802246,5389408691,5572362305,15867308108
24/4/19,5571508301,5642044434,5418263184,5464866699,17048033399
25/4/19,5466524414,5542238281,5181338867,5210515625,15330283408
26/4/19,5210304688,5383634277,5177368652,5279348145,16812108040
27/4/19,5279471191,5310750000,5233635742,5268291016,13111274675
28/4/19,5271746582,5326231934,5255683594,5285139160,12819992056
29/4/19,5284858398,5311274902,5216487793,5247352539,13735490672
30/4/19,5247726074,5363257324,5224189941,5350726563,13878964574
1/5/19,5350914551,5418003906,5347645996,5402697266,13679528236
2/5/19,5402422852,5522262695,5394217285,5505283691,14644460907
3/5/19,5505552246,5865881836,5490201660,5768289551,18720780006
4/5/19,5769202637,5886893555,5645469238,5831167480,17567780766
5/5/19,5831068359,5833862793,5708035156,5795708496,14808830723
6/5/19,5791693359,5802957520,5653687500,5746807129,15737171804
7/5/19,5745599121,5988178223,5741395996,5829501465,18026409033
8/5/19,5849481445,5989980957,5794715820,5982457520,15320605300
9/5/19,5982316406,6183039063,5982316406,6174528809,16784645411
10/5/19,6175822754,6434617676,6161519043,6378849121,19419875368
11/5/19,6379666992,7333002930,6375698730,7204771484,28867562329
12/5/19,7203507324,7503872070,6815770996,6972371582,27773333680
13/5/19,6971178223,8047413086,6898282227,7814915039,28677672181
14/5/19,7807884277,8268712891,7696391113,7994416016,32031452227
15/5/19,7989374512,8216423828,7899106934,8205167969,28344112920
16/5/19,8194500977,8320824219,7729608398,7884909180,33167197581
17/5/19,7886925781,7929145508,7038124512,7343895508,30066644905
18/5/19,7341664551,7447271973,7251504395,7271208008,21354286562
19/5/19,7267962891,8261941406,7267962891,8197689453,25902422040
20/5/19,8196923828,8200967773,7678781738,7978309082,23843404340
21/5/19,7977969238,8062167969,7843339844,7963327637,25127245056
22/5/19,7956291992,7997612305,7615987305,7680066406,24719473175
23/5/19,7677269043,7943791504,7533196777,7881846680,24457107820
24/5/19,7881695313,8140719727,7824448730,7987371582,25919126991
25/5/19,7991885254,8117925781,7965976074,8052543945,22256813107
26/5/19,8055206055,8687520508,7924670410,8673215820,26677970091
27/5/19,8674072266,8907174805,8668705078,8805778320,27949839564
28/5/19,8802757813,8807016602,8634721680,8719961914,24226919267
29/5/19,8718591797,8755852539,8482728516,8659487305,23473479966
30/5/19,8661760742,9008314453,8221273438,8319472656,29246528551
31/5/19,8320286133,8586659180,8172550781,8574501953,25365190957
1/6/19,8573839844,8625600586,8481578125,8564016602,22488303544
2/6/19,8565473633,8809303711,8561235352,8742958008,20266216022
3/6/19,8741747070,8743500000,8204185547,8208995117,22004511436
4/6/19,8210985352,8210985352,7564488770,7707770996,24609731549
5/6/19,7704343262,7901849121,7668668457,7824231445,21760923463
6/6/19,7819633301,7937340820,7571471191,7822023438,19474611077
7/6/19,7826901367,8126153320,7788373535,8043951172,19141423231
8/6/19,8036774902,8076891113,7837610840,7954127930,16522722810
9/6/19,7949674805,7975974121,7583219727,7688077148,16610726547
10/6/19,7692284668,8031909668,7586730957,8000329590,18689275117
11/6/19,8004243652,8026394043,7772803711,7927714355,17107279932
12/6/19,7925434082,8196648438,7862359863,8145857422,19034432883
13/6/19,8145545410,8311567383,8087061035,8230923828,18669407147
14/6/19,8230898438,8710636719,8183393066,8693833008,19831162906
15/6/19,8689746094,8859127930,8618395508,8838375000,18371033226
16/6/19,8841440430,9335867188,8814556641,8994488281,23348550311
17/6/19,8988923828,9416407227,8988923828,9320352539,15562951919
18/6/19,9335466797,9348374023,9004901367,9081762695,15848210536
19/6/19,9078727539,9299621094,9070395508,9273521484,15546809946
20/6/19,9273060547,9594419922,9232484375,9527160156,17846823784
21/6/19,9525074219,10144556641,9525074219,10144556641,20624008643
22/6/19,10175923828,11157345703,10107035156,10701691406,29995204861
23/6/19,10696691406,11246144531,10556095703,10855371094,20998326502
24/6/19,10853744141,11065896484,10610427734,11011102539,19271652365
25/6/19,11007202148,11790916992,11007202148,11790916992,24879684533
26/6/19,11778581055,13796489258,11755597656,13016231445,45105733173
27/6/19,13017125000,13311144531,10491852539,11182806641,39977475223
28/6/19,11162167969,12445174805,10914495117,12407332031,35087757766
29/6/19,12400763672,12400910156,11508378906,11959371094,29923961128
30/6/19,11931991211,12178383789,10799008789,10817155273,27256473494
1/7/19,10796930664,11206439453,10089314453,10583134766,29378589324
2/7/19,10588683594,10912188477,9737884766,10801677734,31015895223
3/7/19,10818156250,11968078125,10818156250,11961269531,30796494294
4/7/19,11972718750,12006075195,11166569336,11215437500,25920294033
5/7/19,11203102539,11395661133,10874964844,10978459961,23838480210
6/7/19,10982543945,11620964844,10982543945,11208550781,21092024306
7/7/19,11217616211,11541620117,11148804688,11450846680,19369044277
8/7/19,11446596680,12345833008,11393374023,12285958008,23482551458
9/7/19,12284326172,12779131836,12233261719,12573812500,28167921523
10/7/19,12571537109,13129529297,11710978516,12156512695,33627574244
11/7/19,12139713867,12144623047,11158922852,11358662109,28595327690
12/7/19,11354299805,11905487305,11179144531,11815986328,23534692797
